date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,location_key,location_name,latitude,longitude,elevation_m
2022-06-16,30.2,24.9,35.7,0.0,,,7.3,,1001.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-06-17,25.4,19.4,30.9,9.7,,,4.9,,1003.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-06-18,23.4,19.2,26.9,1.1,,,3.8,,1004.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-06-19,23.1,18.7,27.7,4.2,,,3.7,,1004.4,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-06-20,22.7,18.3,27.7,1.5,,,4.1,,1002.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-06-21,18.5,17.1,21.2,24.1,,,5.8,,1002.3,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-06-22,18.9,15.9,23.2,27.9,,,4.7,,1008.8,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-06-23,24.0,16.7,31.0,0.0,,,6.1,,1008.4,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-06-24,26.2,18.7,32.9,0.0,,,5.4,,1004.2,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-06-25,27.4,21.1,33.3,0.0,,,4.9,,1001.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-06-26,28.6,22.3,34.6,0.0,,,5.3,,1003.3,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-06-27,29.6,22.9,35.3,0.0,,,5.1,,1004.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-06-28,30.9,24.0,36.6,0.0,,,5.6,,1000.5,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-06-29,31.9,25.1,37.2,0.0,,,5.8,,996.8,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-06-30,30.1,25.6,36.6,1.8,,,7.0,,999.0,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-01,24.8,22.7,27.7,9.5,,,5.1,,1002.4,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-02,27.1,23.7,32.2,1.0,,,4.8,,1000.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-03,27.7,24.7,32.2,2.2,,,4.6,,1001.9,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-04,27.8,24.7,32.2,2.9,,,4.8,,1001.8,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-05,26.7,24.3,31.8,5.2,,,2.7,,1002.4,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-06,25.7,23.6,30.7,14.4,,,4.2,,1005.9,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-07,26.4,23.8,31.2,7.0,,,4.3,,1007.2,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-08,27.6,23.7,31.7,0.5,,,4.4,,1003.2,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-09,26.2,22.7,30.1,10.0,,,4.5,,1001.2,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-10,24.5,21.4,28.0,16.0,,,3.9,,1003.3,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-11,23.9,20.7,27.9,10.9,,,4.1,,1004.8,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-12,25.5,21.3,29.7,1.1,,,3.1,,1003.3,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-13,24.7,22.0,27.8,2.0,,,3.5,,1001.5,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-14,23.8,20.2,28.0,9.9,,,3.8,,1002.8,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-15,24.6,19.8,29.6,1.2,,,4.0,,1006.2,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-16,26.5,20.9,31.8,1.0,,,3.5,,1005.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-17,27.5,21.9,32.7,0.0,,,4.9,,1006.2,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-18,27.8,22.3,32.8,0.0,,,4.7,,1004.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-19,28.2,23.3,32.1,1.0,,,5.1,,1002.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-20,28.0,24.0,32.2,0.6,,,5.4,,1000.8,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-21,24.8,22.8,26.6,6.2,,,4.5,,1003.8,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-22,25.1,22.2,29.4,1.2,,,3.4,,1006.7,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-23,25.1,21.6,29.1,12.9,,,4.2,,1006.7,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-24,24.0,22.4,26.3,14.7,,,2.8,,1007.2,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-25,24.5,21.6,29.2,12.4,,,3.4,,1008.3,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-26,25.2,21.9,28.4,1.1,,,3.6,,1009.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-27,24.8,22.0,27.9,3.9,,,3.9,,1008.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-28,24.1,22.4,27.0,14.9,,,4.0,,1008.4,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-29,23.7,21.9,26.8,17.8,,,2.7,,1007.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-30,24.4,21.1,28.4,6.5,,,3.4,,1005.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-07-31,23.3,20.1,26.8,9.4,,,3.3,,1003.2,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-01,23.7,19.9,27.5,1.6,,,2.9,,1003.4,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-02,24.9,19.7,29.9,0.5,,,4.6,,1002.9,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-03,25.6,20.8,30.5,1.1,,,4.0,,1004.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-04,26.1,20.9,31.3,0.1,,,4.7,,1004.9,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-05,25.4,21.8,28.7,0.7,,,3.6,,1004.5,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-06,25.6,21.8,29.5,0.5,,,3.7,,1002.4,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-07,26.1,21.7,30.8,0.9,,,4.4,,1001.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-08,25.9,22.4,29.4,1.6,,,3.5,,1003.2,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-09,26.1,22.3,30.5,0.6,,,3.0,,1003.7,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-10,27.4,22.2,32.3,0.2,,,4.0,,1000.8,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-11,25.3,22.2,30.3,17.0,,,4.5,,1003.8,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-12,25.0,21.8,29.1,19.8,,,3.3,,1005.2,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-13,26.9,22.1,31.4,0.0,,,4.0,,1002.5,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-14,26.5,22.9,31.0,1.7,,,3.9,,1004.4,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-15,23.9,21.8,27.7,14.3,,,3.7,,1007.3,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-16,24.1,20.6,27.9,18.8,,,4.0,,1007.2,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-17,22.9,21.6,24.7,34.1,,,3.1,,1007.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-18,24.1,21.3,27.7,0.0,,,3.1,,1004.9,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-19,25.0,20.4,29.7,0.0,,,4.7,,1004.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-20,23.8,21.2,27.5,4.5,,,3.4,,1005.3,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-21,22.9,19.8,27.6,27.0,,,3.9,,1005.7,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-22,24.3,20.2,28.5,0.0,,,3.7,,1002.9,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-23,25.0,20.1,30.5,0.0,,,3.8,,1005.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-24,23.6,20.6,27.8,1.2,,,4.2,,1008.5,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-25,22.2,20.7,24.3,18.7,,,4.4,,1008.9,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-26,21.4,19.7,23.1,38.9,,,4.1,,1008.3,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-27,21.3,19.4,23.3,14.0,,,5.9,,1006.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-28,23.5,19.8,27.9,3.3,,,3.5,,1005.9,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-29,23.6,18.7,28.4,0.6,,,5.1,,1009.7,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-30,24.2,19.2,29.0,0.4,,,4.2,,1011.0,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-08-31,24.4,20.1,29.1,0.1,,,3.9,,1008.2,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-01,24.3,20.3,28.6,0.9,,,3.7,,1008.0,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-02,24.7,20.7,29.3,0.2,,,4.2,,1009.0,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-03,24.8,21.0,28.9,1.0,,,4.3,,1006.0,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-04,23.4,20.7,27.3,7.7,,,3.9,,1005.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-05,22.1,19.4,26.2,20.1,,,3.6,,1008.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-06,23.0,18.8,27.6,1.0,,,3.3,,1009.0,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-07,24.2,19.5,28.6,0.2,,,3.8,,1010.4,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-08,24.7,20.3,29.1,0.6,,,4.2,,1011.2,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-09,23.9,21.2,28.0,1.8,,,3.9,,1011.4,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-10,23.2,20.3,27.5,7.5,,,3.8,,1010.4,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-11,22.6,19.7,26.2,1.6,,,2.5,,1008.5,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-12,22.6,18.9,26.7,1.3,,,4.1,,1007.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-13,23.5,18.8,29.6,0.0,,,4.6,,1007.3,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-14,23.8,18.8,29.5,0.0,,,4.5,,1007.3,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-15,23.7,18.8,28.9,0.0,,,4.5,,1005.5,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-16,23.4,19.1,28.0,0.0,,,4.5,,1002.7,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-17,22.0,18.0,26.0,1.6,,,3.5,,1005.5,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-18,23.3,17.7,29.5,0.0,,,4.6,,1008.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-19,23.5,18.8,29.5,0.0,,,4.5,,1008.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-20,23.3,18.9,28.7,0.0,,,4.5,,1008.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-21,23.4,18.9,28.8,0.2,,,4.3,,1008.8,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-22,23.6,18.3,29.4,0.0,,,4.4,,1008.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-23,23.4,18.3,29.4,0.0,,,4.6,,1007.4,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-24,23.0,18.3,28.0,0.8,,,4.4,,1006.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-25,21.5,17.8,26.6,0.6,,,3.6,,1006.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-26,21.7,16.7,27.2,0.3,,,4.2,,1011.7,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-27,22.1,17.7,27.1,0.0,,,4.2,,1009.3,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-28,22.2,18.1,26.7,0.2,,,3.5,,1008.9,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-29,22.3,17.6,28.2,0.0,,,4.5,,1008.9,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-09-30,22.3,17.3,28.2,0.0,,,4.8,,1009.2,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-01,20.7,17.9,25.1,3.3,,,5.5,,1009.2,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-02,20.9,15.4,26.8,2.5,,,4.2,,1010.2,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-03,21.3,16.8,27.6,0.1,,,6.0,,1011.0,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-04,21.6,15.9,28.5,0.0,,,6.0,,1012.8,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-05,21.5,15.6,28.5,0.0,,,5.2,,1010.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-06,16.8,14.2,19.4,10.2,,,10.1,,1013.3,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-07,18.8,13.8,25.4,0.7,,,6.0,,1013.8,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-08,20.0,14.0,26.7,0.0,,,5.4,,1013.5,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-09,20.1,15.6,26.0,0.0,,,4.7,,1012.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-10,19.5,15.1,25.3,0.0,,,4.9,,1013.5,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-11,18.6,14.7,24.9,1.1,,,4.6,,1012.5,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-12,18.2,14.3,23.5,2.7,,,3.6,,1014.7,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-13,18.3,13.2,24.4,0.0,,,4.6,,1015.3,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-14,19.3,13.8,26.1,0.0,,,5.0,,1014.5,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-15,19.8,14.2,26.9,0.0,,,5.3,,1013.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-16,19.9,14.2,26.9,0.0,,,4.7,,1015.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-17,19.5,14.7,26.5,0.3,,,4.6,,1015.8,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-18,18.8,13.8,24.9,0.3,,,4.0,,1014.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-19,17.3,13.7,22.6,3.3,,,5.8,,1015.0,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-20,14.8,9.9,19.9,1.0,,,4.2,,1017.9,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-21,16.2,10.0,23.6,0.0,,,5.6,,1020.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-22,17.2,11.6,24.4,0.0,,,5.4,,1019.8,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-23,17.7,12.3,24.8,0.0,,,5.1,,1018.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-24,17.7,11.9,25.1,0.0,,,5.6,,1014.3,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-25,17.8,11.6,25.5,0.0,,,6.0,,1011.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-26,18.1,13.2,25.3,0.0,,,5.3,,1015.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-27,17.9,12.3,24.9,0.0,,,5.4,,1016.0,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-28,18.2,12.7,25.5,0.0,,,5.6,,1015.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-29,18.1,12.5,25.7,0.0,,,5.4,,1015.8,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-30,18.1,13.0,25.0,0.2,,,4.9,,1016.8,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-10-31,15.2,12.3,19.5,1.1,,,8.4,,1018.2,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-01,15.5,11.1,21.9,3.3,,,6.2,,1019.0,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-02,16.4,12.0,22.8,1.2,,,6.8,,1018.3,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-03,17.8,11.9,25.2,0.0,,,6.1,,1014.9,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-04,18.5,13.8,24.7,0.0,,,5.8,,1015.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-05,14.6,12.0,17.4,29.3,,,7.4,,1019.7,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-06,13.1,10.8,16.2,31.3,,,5.0,,1021.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-07,12.8,10.0,17.2,3.0,,,5.1,,1019.9,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-08,13.7,8.8,20.9,1.0,,,5.5,,1018.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-09,11.4,7.9,15.1,20.9,,,4.9,,1019.9,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-10,11.6,6.6,17.8,0.5,,,4.0,,1021.4,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-11,12.0,6.3,19.5,0.0,,,5.3,,1019.9,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-12,12.2,6.3,19.6,0.0,,,5.0,,1018.8,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-13,11.7,6.7,17.5,2.9,,,4.9,,1017.5,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-14,9.1,5.3,11.6,16.8,,,4.7,,1020.0,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-15,10.6,4.7,18.3,0.0,,,4.5,,1019.2,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-16,11.3,6.7,17.3,0.1,,,4.2,,1016.7,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-17,11.0,5.4,18.7,0.0,,,5.3,,1017.2,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-18,12.1,6.1,19.7,0.0,,,4.7,,1016.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-19,10.6,5.7,13.5,3.7,,,5.6,,1019.7,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-20,10.9,5.0,19.3,0.0,,,5.6,,1018.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-21,12.0,6.1,20.0,0.0,,,6.0,,1016.3,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-22,11.7,6.5,20.2,0.0,,,6.6,,1016.2,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-23,12.3,6.1,21.1,0.0,,,6.6,,1016.2,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-24,14.5,8.2,22.6,0.0,,,5.7,,1014.7,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-25,14.5,9.9,21.5,0.0,,,4.9,,1018.0,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-26,14.8,10.4,21.9,0.0,,,5.3,,1014.4,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-27,14.3,9.6,21.1,0.0,,,4.7,,1012.5,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-28,13.9,9.7,20.7,0.0,,,5.2,,1014.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-29,13.6,9.1,20.4,0.0,,,5.0,,1016.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-11-30,13.7,9.4,20.6,0.0,,,5.1,,1017.5,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-01,13.8,9.1,20.6,0.0,,,4.9,,1016.0,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-02,13.3,9.4,18.8,0.0,,,4.2,,1014.7,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-03,11.8,7.7,17.8,0.0,,,4.2,,1017.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-04,11.8,6.8,18.9,0.0,,,5.1,,1017.0,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-05,11.8,7.5,17.9,0.0,,,4.5,,1018.5,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-06,11.3,7.3,17.5,0.0,,,5.1,,1018.4,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-07,11.4,6.5,18.1,0.0,,,5.2,,1017.2,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-08,11.6,8.0,16.9,0.1,,,4.7,,1016.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-09,9.0,5.5,13.8,12.8,,,6.5,,1018.2,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-10,8.2,4.5,13.9,14.2,,,4.7,,1019.9,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-11,9.9,4.4,16.7,0.0,,,5.1,,1019.4,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-12,9.8,6.2,16.0,5.1,,,5.2,,1017.7,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-13,9.2,3.7,16.6,11.1,,,5.7,,1020.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-14,10.7,5.5,19.1,0.0,,,5.7,,1016.9,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-15,11.5,5.9,20.1,0.0,,,5.9,,1015.5,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-16,12.5,7.4,20.1,0.0,,,5.6,,1013.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-17,11.7,6.8,19.9,0.0,,,5.5,,1016.3,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-18,11.9,6.5,19.2,0.0,,,4.6,,1016.2,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-19,10.7,6.0,17.3,0.0,,,5.2,,1015.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-20,10.0,5.4,17.2,0.0,,,5.3,,1014.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-21,9.3,4.9,16.5,0.0,,,5.9,,1016.3,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-22,9.3,5.0,16.6,0.0,,,5.9,,1015.6,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-23,8.7,5.0,14.5,0.0,,,4.6,,1013.7,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-24,7.5,2.3,13.5,0.0,,,4.4,,1018.1,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2022-12-25,7.9,2.4,14.6,0.0,,,5.1,,1017.5,,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
